# x_m, y_m, w_tr_right_m, w_tr_left_m
19.4375, 32.8125, 1.4045, 1.4045
19.3750, 32.7500, 1.3707, 1.3707
19.3125, 32.7500, 1.3975, 1.3975
19.2500, 32.7500, 1.4252, 1.4252
19.1875, 32.6875, 1.3835, 1.3835
19.1250, 32.6875, 1.4045, 1.4045
19.0625, 32.6875, 1.4252, 1.4252
19.0000, 32.6250, 1.3975, 1.3975
18.9375, 32.6250, 1.4252, 1.4252
18.8750, 32.6250, 1.4045, 1.4045
18.8125, 32.5625, 1.4045, 1.4045
18.7500, 32.5625, 1.4252, 1.4252
18.6875, 32.5000, 1.3835, 1.3835
18.6250, 32.5000, 1.4045, 1.4045
18.5625, 32.5000, 1.4252, 1.4252
18.5000, 32.4375, 1.3975, 1.3975
18.4375, 32.4375, 1.4252, 1.4252
18.3750, 32.3750, 1.3835, 1.3835
18.3125, 32.3750, 1.4045, 1.4045
18.2500, 32.3750, 1.4045, 1.4045
18.1875, 32.3125, 1.3975, 1.3975
18.1250, 32.3125, 1.4252, 1.4252
18.0625, 32.2500, 1.3835, 1.3835
18.0000, 32.2500, 1.4045, 1.4045
17.9375, 32.2500, 1.3975, 1.3975
17.8750, 32.1875, 1.3975, 1.3975
17.8125, 32.1875, 1.4045, 1.4045
17.7500, 32.1250, 1.3975, 1.3975
17.6875, 32.1250, 1.4252, 1.4252
17.6250, 32.0625, 1.3975, 1.3975
17.5625, 32.0625, 1.4252, 1.4252
17.5000, 32.0625, 1.4045, 1.4045
17.4375, 32.0000, 1.4045, 1.4045
17.3750, 32.0000, 1.4252, 1.4252
17.3125, 31.9375, 1.3975, 1.3975
17.2500, 31.9375, 1.4266, 1.4266
17.1875, 31.8750, 1.3975, 1.3975
17.1250, 31.8750, 1.4266, 1.4266
17.0625, 31.8125, 1.3975, 1.3975
17.0000, 31.8125, 1.4266, 1.4266
16.9375, 31.7500, 1.3975, 1.3975
16.8750, 31.7500, 1.4266, 1.4266
16.8125, 31.7500, 1.3975, 1.3975
16.7500, 31.6875, 1.4266, 1.4266
16.6875, 31.6875, 1.3975, 1.3975
16.6250, 31.6250, 1.4252, 1.4252
16.5625, 31.6250, 1.3975, 1.3975
16.5000, 31.5625, 1.4045, 1.4045
16.4375, 31.5625, 1.4045, 1.4045
16.3750, 31.5000, 1.3975, 1.3975
16.3125, 31.5000, 1.4252, 1.4252
16.2500, 31.4375, 1.3975, 1.3975
16.1875, 31.4375, 1.4266, 1.4266
16.1250, 31.3750, 1.3975, 1.3975
16.0625, 31.3750, 1.4266, 1.4266
16.0000, 31.3125, 1.3975, 1.3975
15.9375, 31.3125, 1.4266, 1.4266
15.8750, 31.2500, 1.3975, 1.3975
15.8125, 31.2500, 1.4252, 1.4252
15.7500, 31.1875, 1.3975, 1.3975
15.6875, 31.1875, 1.4045, 1.4045
15.6250, 31.1250, 1.3975, 1.3975
15.5625, 31.1250, 1.3975, 1.3975
15.5000, 31.0625, 1.3975, 1.3975
15.4375, 31.0625, 1.3975, 1.3975
15.3750, 31.0000, 1.4045, 1.4045
15.3125, 31.0000, 1.3975, 1.3975
15.2500, 30.9375, 1.4252, 1.4252
15.1875, 30.8750, 1.3975, 1.3975
15.1250, 30.8750, 1.4252, 1.4252
15.0625, 30.8125, 1.3975, 1.3975
15.0000, 30.8125, 1.4045, 1.4045
14.9375, 30.7500, 1.4045, 1.4045
14.8750, 30.7500, 1.3975, 1.3975
14.8125, 30.6875, 1.4252, 1.4252
14.7500, 30.6875, 1.3975, 1.3975
14.6875, 30.6250, 1.4266, 1.4266
14.6250, 30.5625, 1.3975, 1.3975
14.5625, 30.5625, 1.4252, 1.4252
14.5000, 30.5000, 1.4045, 1.4045
14.4375, 30.5000, 1.4045, 1.4045
14.3750, 30.4375, 1.4252, 1.4252
14.3125, 30.3750, 1.3975, 1.3975
14.2500, 30.3750, 1.4252, 1.4252
14.1875, 30.3125, 1.4045, 1.4045
14.1250, 30.2500, 1.3877, 1.3877
14.0625, 30.2500, 1.4252, 1.4252
14.0000, 30.1875, 1.3975, 1.3975
13.9375, 30.1875, 1.4045, 1.4045
13.8750, 30.1250, 1.4045, 1.4045
13.8125, 30.0625, 1.3877, 1.3877
13.7500, 30.0625, 1.4252, 1.4252
13.6875, 30.0000, 1.4045, 1.4045
13.6250, 30.0000, 1.4045, 1.4045
13.5625, 29.9375, 1.4252, 1.4252
13.5000, 29.8750, 1.3975, 1.3975
13.4375, 29.8750, 1.4045, 1.4045
13.3750, 29.8125, 1.4045, 1.4045
13.3125, 29.7500, 1.3877, 1.3877
13.2500, 29.7500, 1.4252, 1.4252
13.1875, 29.6875, 1.4045, 1.4045
13.1250, 29.6875, 1.4045, 1.4045
13.0625, 29.6250, 1.4252, 1.4252
13.0000, 29.5625, 1.4045, 1.4045
12.9375, 29.5625, 1.4045, 1.4045
12.8750, 29.5000, 1.4170, 1.4170
12.8125, 29.4375, 1.4045, 1.4045
12.7500, 29.4375, 1.3877, 1.3877
12.6875, 29.3750, 1.4045, 1.4045
12.6250, 29.3125, 1.4170, 1.4170
12.5625, 29.3125, 1.3877, 1.3877
12.5000, 29.2500, 1.4045, 1.4045
12.4375, 29.1875, 1.4252, 1.4252
12.3750, 29.1250, 1.4045, 1.4045
12.3125, 29.1250, 1.4045, 1.4045
12.2500, 29.0625, 1.4170, 1.4170
12.1875, 29.0000, 1.4170, 1.4170
12.1250, 29.0000, 1.3877, 1.3877
12.0625, 28.9375, 1.4045, 1.4045
12.0000, 28.8750, 1.4252, 1.4252
11.9375, 28.8125, 1.4045, 1.4045
11.8750, 28.8125, 1.4045, 1.4045
11.8125, 28.7500, 1.4170, 1.4170
11.7500, 28.6875, 1.4170, 1.4170
11.6875, 28.6250, 1.4045, 1.4045
11.6250, 28.6250, 1.4045, 1.4045
11.5625, 28.5625, 1.4142, 1.4142
11.5000, 28.5000, 1.4170, 1.4170
11.4375, 28.4375, 1.4142, 1.4142
11.3750, 28.3750, 1.4045, 1.4045
11.3125, 28.3750, 1.4045, 1.4045
11.2500, 28.3125, 1.4170, 1.4170
11.1875, 28.2500, 1.4170, 1.4170
11.1250, 28.1875, 1.4142, 1.4142
11.0625, 28.1875, 1.4045, 1.4045
11.0000, 28.1250, 1.4142, 1.4142
10.9375, 28.0625, 1.4170, 1.4170
10.8750, 28.0000, 1.4170, 1.4170
10.8125, 27.9375, 1.4045, 1.4045
10.7500, 27.9375, 1.4045, 1.4045
10.6875, 27.8750, 1.4142, 1.4142
10.6250, 27.8125, 1.4142, 1.4142
10.5625, 27.7500, 1.4142, 1.4142
10.5000, 27.6875, 1.4142, 1.4142
10.4375, 27.6250, 1.4142, 1.4142
10.3750, 27.5625, 1.4142, 1.4142
10.3125, 27.5625, 1.4142, 1.4142
10.2500, 27.5000, 1.4142, 1.4142
10.1875, 27.4375, 1.4142, 1.4142
10.1250, 27.3750, 1.4170, 1.4170
10.0625, 27.3125, 1.4142, 1.4142
10.0000, 27.2500, 1.4142, 1.4142
9.9375, 27.1875, 1.4142, 1.4142
9.8750, 27.1875, 1.4142, 1.4142
9.8125, 27.1250, 1.4142, 1.4142
9.7500, 27.0625, 1.4142, 1.4142
9.6875, 27.0000, 1.4170, 1.4170
9.6250, 26.9375, 1.4142, 1.4142
9.5625, 26.8750, 1.4142, 1.4142
9.5000, 26.8125, 1.4142, 1.4142
9.4375, 26.7500, 1.4142, 1.4142
9.3750, 26.6875, 1.4142, 1.4142
9.3125, 26.6250, 1.4142, 1.4142
9.2500, 26.5625, 1.4142, 1.4142
9.1875, 26.5000, 1.4142, 1.4142
9.1250, 26.4375, 1.4142, 1.4142
9.0625, 26.4375, 1.4142, 1.4142
9.0000, 26.3750, 1.4142, 1.4142
8.9375, 26.3125, 1.4142, 1.4142
8.8750, 26.2500, 1.4142, 1.4142
8.8125, 26.1875, 1.4142, 1.4142
8.7500, 26.1250, 1.4142, 1.4142
8.6875, 26.0625, 1.4142, 1.4142
8.6250, 26.0000, 1.4142, 1.4142
8.5625, 25.9375, 1.4170, 1.4170
8.5000, 25.8750, 1.4142, 1.4142
8.4375, 25.8125, 1.4142, 1.4142
8.3750, 25.7500, 1.4142, 1.4142
8.3125, 25.6875, 1.4142, 1.4142
8.2500, 25.6250, 1.4142, 1.4142
8.1875, 25.5625, 1.4142, 1.4142
8.1250, 25.5000, 1.4142, 1.4142
8.0625, 25.4375, 1.4142, 1.4142
8.0000, 25.3750, 1.4142, 1.4142
7.9375, 25.3125, 1.4142, 1.4142
7.9375, 25.2500, 1.4142, 1.4142
7.8750, 25.1875, 1.4142, 1.4142
7.8125, 25.1250, 1.4142, 1.4142
7.7500, 25.0625, 1.4142, 1.4142
7.6875, 25.0000, 1.4142, 1.4142
7.6250, 24.9375, 1.4142, 1.4142
7.5625, 24.8750, 1.4142, 1.4142
7.5000, 24.8125, 1.4142, 1.4142
7.4375, 24.7500, 1.4170, 1.4170
7.3750, 24.6875, 1.4142, 1.4142
7.3125, 24.6250, 1.4142, 1.4142
7.2500, 24.5625, 1.4142, 1.4142
7.2500, 24.5000, 1.4142, 1.4142
7.1875, 24.4375, 1.4142, 1.4142
7.1250, 24.3750, 1.4142, 1.4142
7.0625, 24.3125, 1.4170, 1.4170
7.0000, 24.2500, 1.4142, 1.4142
6.9375, 24.1875, 1.4142, 1.4142
6.8750, 24.1250, 1.4142, 1.4142
6.8125, 24.0625, 1.4142, 1.4142
6.8125, 24.0000, 1.4142, 1.4142
6.7500, 23.9375, 1.4142, 1.4142
6.6875, 23.8750, 1.4142, 1.4142
6.6250, 23.8125, 1.4170, 1.4170
6.5625, 23.7500, 1.4142, 1.4142
6.5000, 23.6875, 1.4142, 1.4142
6.5000, 23.6250, 1.4045, 1.4045
6.4375, 23.5625, 1.4170, 1.4170
6.3750, 23.5000, 1.4252, 1.4252
6.3125, 23.4375, 1.4170, 1.4170
6.2500, 23.3750, 1.4045, 1.4045
6.2500, 23.3125, 1.4142, 1.4142
6.1875, 23.2500, 1.4170, 1.4170
6.1250, 23.1875, 1.4170, 1.4170
6.0625, 23.1250, 1.4142, 1.4142
6.0625, 23.0625, 1.4045, 1.4045
6.0000, 23.0000, 1.4170, 1.4170
5.9375, 22.9375, 1.4252, 1.4252
5.8750, 22.8750, 1.4170, 1.4170
5.8750, 22.8125, 1.4045, 1.4045
5.8125, 22.7500, 1.4170, 1.4170
5.7500, 22.6875, 1.4252, 1.4252
5.6875, 22.6250, 1.4170, 1.4170
5.6875, 22.5625, 1.4045, 1.4045
5.6250, 22.5000, 1.4170, 1.4170
5.5625, 22.4375, 1.4252, 1.4252
5.5000, 22.3750, 1.4170, 1.4170
5.5000, 22.3125, 1.4045, 1.4045
5.4375, 22.2500, 1.4252, 1.4252
5.3750, 22.1875, 1.4252, 1.4252
5.3125, 22.1250, 1.4045, 1.4045
5.3125, 22.0625, 1.4170, 1.4170
5.2500, 22.0000, 1.4252, 1.4252
5.1875, 21.9375, 1.4045, 1.4045
5.1875, 21.8750, 1.4045, 1.4045
5.1250, 21.8125, 1.4252, 1.4252
5.0625, 21.7500, 1.4170, 1.4170
5.0625, 21.6875, 1.4045, 1.4045
5.0000, 21.6250, 1.4170, 1.4170
4.9375, 21.5625, 1.4252, 1.4252
4.8750, 21.5000, 1.4045, 1.4045
4.8750, 21.4375, 1.4045, 1.4045
4.8125, 21.3750, 1.4252, 1.4252
4.7500, 21.3125, 1.4045, 1.4045
4.7500, 21.2500, 1.4045, 1.4045
4.6875, 21.1875, 1.4252, 1.4252
4.6250, 21.1250, 1.4045, 1.4045
4.6250, 21.0625, 1.4252, 1.4252
4.5625, 21.0000, 1.4252, 1.4252
4.5000, 20.9375, 1.3975, 1.3975
4.5000, 20.8750, 1.4252, 1.4252
4.4375, 20.8125, 1.4045, 1.4045
4.4375, 20.7500, 1.4045, 1.4045
4.3750, 20.6875, 1.4252, 1.4252
4.3125, 20.6250, 1.4045, 1.4045
4.3125, 20.5625, 1.4252, 1.4252
4.2500, 20.5000, 1.4252, 1.4252
4.1875, 20.4375, 1.3975, 1.3975
4.1875, 20.3750, 1.4252, 1.4252
4.1250, 20.3125, 1.4045, 1.4045
4.1250, 20.2500, 1.4045, 1.4045
4.0625, 20.1875, 1.4252, 1.4252
4.0625, 20.1250, 1.3975, 1.3975
4.0000, 20.0625, 1.4266, 1.4266
3.9375, 20.0000, 1.4045, 1.4045
3.9375, 19.9375, 1.4252, 1.4252
3.8750, 19.8750, 1.4252, 1.4252
3.8750, 19.8125, 1.4045, 1.4045
3.8125, 19.7500, 1.4266, 1.4266
3.7500, 19.6875, 1.3975, 1.3975
3.7500, 19.6250, 1.4266, 1.4266
3.6875, 19.5625, 1.4045, 1.4045
3.6875, 19.5000, 1.4252, 1.4252
3.6250, 19.4375, 1.4252, 1.4252
3.6250, 19.3750, 1.4045, 1.4045
3.5625, 19.3125, 1.4266, 1.4266
3.5000, 19.2500, 1.3975, 1.3975
3.5000, 19.1875, 1.4266, 1.4266
3.4375, 19.1250, 1.3975, 1.3975
3.4375, 19.0625, 1.4252, 1.4252
3.3750, 19.0000, 1.3975, 1.3975
3.3750, 18.9375, 1.4045, 1.4045
3.3125, 18.8750, 1.4045, 1.4045
3.3125, 18.8125, 1.3975, 1.3975
3.2500, 18.7500, 1.4252, 1.4252
3.2500, 18.6875, 1.3975, 1.3975
3.1875, 18.6250, 1.4266, 1.4266
3.1250, 18.5625, 1.3975, 1.3975
3.1250, 18.5000, 1.4266, 1.4266
3.0625, 18.4375, 1.3975, 1.3975
3.0625, 18.3750, 1.4266, 1.4266
3.0000, 18.3125, 1.3975, 1.3975
3.0000, 18.2500, 1.4266, 1.4266
2.9375, 18.1875, 1.3975, 1.3975
2.9375, 18.1250, 1.4266, 1.4266
2.8750, 18.0625, 1.3975, 1.3975
2.8750, 18.0000, 1.4266, 1.4266
2.8750, 17.9375, 1.3975, 1.3975
2.8125, 17.8750, 1.4266, 1.4266
2.8125, 17.8125, 1.3975, 1.3975
2.7500, 17.7500, 1.4252, 1.4252
2.7500, 17.6875, 1.3975, 1.3975
2.6875, 17.6250, 1.4045, 1.4045
2.6875, 17.5625, 1.4045, 1.4045
2.6250, 17.5000, 1.3975, 1.3975
2.6250, 17.4375, 1.4252, 1.4252
2.5625, 17.3750, 1.3975, 1.3975
2.5625, 17.3125, 1.4266, 1.4266
2.5000, 17.2500, 1.3975, 1.3975
2.5000, 17.1875, 1.4266, 1.4266
2.5000, 17.1250, 1.3975, 1.3975
2.4375, 17.0625, 1.4252, 1.4252
2.4375, 17.0000, 1.4045, 1.4045
2.3750, 16.9375, 1.4045, 1.4045
2.3750, 16.8750, 1.4252, 1.4252
2.3125, 16.8125, 1.3975, 1.3975
2.3125, 16.7500, 1.4266, 1.4266
2.2500, 16.6875, 1.3975, 1.3975
2.2500, 16.6250, 1.4252, 1.4252
2.2500, 16.5625, 1.3975, 1.3975
2.1875, 16.5000, 1.4045, 1.4045
2.1875, 16.4375, 1.4045, 1.4045
2.1250, 16.3750, 1.3975, 1.3975
2.1250, 16.3125, 1.4252, 1.4252
2.1250, 16.2500, 1.3975, 1.3975
2.0625, 16.1875, 1.4045, 1.4045
2.0625, 16.1250, 1.4045, 1.4045
2.0000, 16.0625, 1.3975, 1.3975
2.0000, 16.0000, 1.4252, 1.4252
2.0000, 15.9375, 1.3975, 1.3975
1.9375, 15.8750, 1.4252, 1.4252
1.9375, 15.8125, 1.4045, 1.4045
1.8750, 15.7500, 1.4045, 1.4045
1.8750, 15.6875, 1.4252, 1.4252
1.8750, 15.6250, 1.3975, 1.3975
1.8125, 15.5625, 1.4045, 1.4045
1.8125, 15.5000, 1.4045, 1.4045
1.7500, 15.4375, 1.3975, 1.3975
1.7500, 15.3750, 1.4252, 1.4252
1.6875, 15.3125, 1.3835, 1.3835
1.6875, 15.2500, 1.4045, 1.4045
1.6875, 15.1875, 1.4252, 1.4252
1.6250, 15.1250, 1.3835, 1.3835
1.6250, 15.0625, 1.4045, 1.4045
1.6250, 15.0000, 1.4045, 1.4045
1.5625, 14.9375, 1.3835, 1.3835
1.5625, 14.8750, 1.4045, 1.4045
1.5625, 14.8125, 1.4045, 1.4045
1.5000, 14.7500, 1.3975, 1.3975
1.5000, 14.6875, 1.4252, 1.4252
1.5000, 14.6250, 1.4045, 1.4045
1.4375, 14.5625, 1.4045, 1.4045
1.4375, 14.5000, 1.4252, 1.4252
1.4375, 14.4375, 1.4045, 1.4045
1.3750, 14.3750, 1.4045, 1.4045
1.3750, 14.3125, 1.4252, 1.4252
1.3750, 14.2500, 1.4045, 1.4045
1.3125, 14.1875, 1.4045, 1.4045
1.3125, 14.1250, 1.4252, 1.4252
1.2500, 14.0625, 1.3835, 1.3835
1.2500, 14.0000, 1.3975, 1.3975
1.2500, 13.9375, 1.4101, 1.4101
1.2500, 13.8750, 1.4045, 1.4045
1.1875, 13.8125, 1.3835, 1.3835
1.1875, 13.7500, 1.4045, 1.4045
1.1875, 13.6875, 1.4045, 1.4045
1.1875, 13.6250, 1.3835, 1.3835
1.1250, 13.5625, 1.4045, 1.4045
1.1250, 13.5000, 1.4045, 1.4045
1.1250, 13.4375, 1.3835, 1.3835
1.0625, 13.3750, 1.4045, 1.4045
1.0625, 13.3125, 1.4101, 1.4101
1.0625, 13.2500, 1.3975, 1.3975
1.0625, 13.1875, 1.3835, 1.3835
1.0000, 13.1250, 1.4101, 1.4101
1.0000, 13.0625, 1.4101, 1.4101
1.0000, 13.0000, 1.3975, 1.3975
0.9375, 12.9375, 1.4045, 1.4045
0.9375, 12.8750, 1.4252, 1.4252
0.9375, 12.8125, 1.4045, 1.4045
0.9375, 12.7500, 1.3835, 1.3835
0.8750, 12.6875, 1.4101, 1.4101
0.8750, 12.6250, 1.4101, 1.4101
0.8750, 12.5625, 1.3975, 1.3975
0.8125, 12.5000, 1.3975, 1.3975
0.8125, 12.4375, 1.4101, 1.4101
0.8125, 12.3750, 1.4101, 1.4101
0.8125, 12.3125, 1.3975, 1.3975
0.7500, 12.2500, 1.3975, 1.3975
0.7500, 12.1875, 1.4101, 1.4101
0.7500, 12.1250, 1.4101, 1.4101
0.6875, 12.0625, 1.3835, 1.3835
0.6875, 12.0000, 1.4045, 1.4045
0.6875, 11.9375, 1.4252, 1.4252
0.6875, 11.8750, 1.4101, 1.4101
0.6250, 11.8125, 1.3877, 1.3877
0.6250, 11.7500, 1.3975, 1.3975
0.6250, 11.6875, 1.4101, 1.4101
0.6250, 11.6250, 1.4101, 1.4101
0.6250, 11.5625, 1.3975, 1.3975
0.5625, 11.5000, 1.3877, 1.3877
0.5625, 11.4375, 1.3975, 1.3975
0.5625, 11.3750, 1.4101, 1.4101
0.5625, 11.3125, 1.4101, 1.4101
0.5000, 11.2500, 1.3835, 1.3835
0.5000, 11.1875, 1.3975, 1.3975
0.5000, 11.1250, 1.4101, 1.4101
0.5000, 11.0625, 1.4101, 1.4101
0.5000, 11.0000, 1.3975, 1.3975
0.5000, 10.9375, 1.3877, 1.3877
0.4375, 10.8750, 1.3975, 1.3975
0.4375, 10.8125, 1.4101, 1.4101
0.4375, 10.7500, 1.4101, 1.4101
0.4375, 10.6875, 1.3975, 1.3975
0.4375, 10.6250, 1.3877, 1.3877
0.4375, 10.5625, 1.3807, 1.3807
0.3750, 10.5000, 1.4252, 1.4252
0.3750, 10.4375, 1.4101, 1.4101
0.3750, 10.3750, 1.3975, 1.3975
0.3750, 10.3125, 1.3877, 1.3877
0.3750, 10.2500, 1.3807, 1.3807
0.3125, 10.1875, 1.4101, 1.4101
0.3125, 10.1250, 1.4252, 1.4252
0.3125, 10.0625, 1.4101, 1.4101
0.3125, 10.0000, 1.3975, 1.3975
0.3125, 9.9375, 1.3877, 1.3877
0.2500, 9.8750, 1.3975, 1.3975
0.2500, 9.8125, 1.4101, 1.4101
0.2500, 9.7500, 1.4252, 1.4252
0.2500, 9.6875, 1.4101, 1.4101
0.1875, 9.6250, 1.3807, 1.3807
0.1875, 9.5625, 1.3877, 1.3877
0.1875, 9.5000, 1.3975, 1.3975
0.1875, 9.4375, 1.4101, 1.4101
0.1875, 9.3750, 1.4252, 1.4252
0.1875, 9.3125, 1.4101, 1.4101
0.1875, 9.2500, 1.3975, 1.3975
0.1250, 9.1875, 1.3807, 1.3807
0.1250, 9.1250, 1.3877, 1.3877
0.1250, 9.0625, 1.3975, 1.3975
0.1250, 9.0000, 1.4101, 1.4101
0.1250, 8.9375, 1.4252, 1.4252
0.1250, 8.8750, 1.4252, 1.4252
0.1250, 8.8125, 1.4101, 1.4101
0.1250, 8.7500, 1.3975, 1.3975
0.1250, 8.6875, 1.3877, 1.3877
0.1250, 8.6250, 1.3807, 1.3807
0.1250, 8.5625, 1.3764, 1.3764
0.0625, 8.5000, 1.4101, 1.4101
0.0625, 8.4375, 1.4252, 1.4252
0.0625, 8.3750, 1.4252, 1.4252
0.0625, 8.3125, 1.4101, 1.4101
0.0625, 8.2500, 1.3975, 1.3975
0.0625, 8.1875, 1.3877, 1.3877
0.0625, 8.1250, 1.3807, 1.3807
0.0625, 8.0625, 1.3764, 1.3764
0.0000, 8.0000, 1.3975, 1.3975
0.0000, 7.9375, 1.4101, 1.4101
0.0000, 7.8750, 1.4252, 1.4252
0.0000, 7.8125, 1.4375, 1.4375
0.0000, 7.7500, 1.4375, 1.4375
0.0000, 7.6875, 1.4252, 1.4252
0.0000, 7.6250, 1.4101, 1.4101
0.0000, 7.5625, 1.3975, 1.3975
-0.0625, 7.5000, 1.3807, 1.3807
-0.0625, 7.4375, 1.3877, 1.3877
-0.0625, 7.3750, 1.3975, 1.3975
-0.0625, 7.3125, 1.4101, 1.4101
-0.0625, 7.2500, 1.4252, 1.4252
-0.0625, 7.1875, 1.4375, 1.4375
-0.0625, 7.1250, 1.4375, 1.4375
-0.0625, 7.0625, 1.4375, 1.4375
-0.0625, 7.0000, 1.4375, 1.4375
-0.0625, 6.9375, 1.4375, 1.4375
-0.0625, 6.8750, 1.4252, 1.4252
-0.0625, 6.8125, 1.4101, 1.4101
-0.0625, 6.7500, 1.3975, 1.3975
-0.0625, 6.6875, 1.3877, 1.3877
-0.0625, 6.6250, 1.3807, 1.3807
-0.0625, 6.5625, 1.3764, 1.3764
-0.0625, 6.5000, 1.3750, 1.3750
-0.0625, 6.4375, 1.3750, 1.3750
-0.0625, 6.3750, 1.3750, 1.3750
-0.0625, 6.3125, 1.3750, 1.3750
-0.1250, 6.2500, 1.4375, 1.4375
-0.1250, 6.1875, 1.4375, 1.4375
-0.1250, 6.1250, 1.4375, 1.4375
-0.1250, 6.0625, 1.4375, 1.4375
-0.1250, 6.0000, 1.4375, 1.4375
-0.1250, 5.9375, 1.4375, 1.4375
-0.1250, 5.8750, 1.4375, 1.4375
-0.1250, 5.8125, 1.4375, 1.4375
-0.1250, 5.7500, 1.4375, 1.4375
-0.1250, 5.6875, 1.4375, 1.4375
-0.1250, 5.6250, 1.4375, 1.4375
-0.1250, 5.5625, 1.4375, 1.4375
-0.1250, 5.5000, 1.4375, 1.4375
-0.1250, 5.4375, 1.4375, 1.4375
-0.1250, 5.3750, 1.4375, 1.4375
-0.1250, 5.3125, 1.4375, 1.4375
-0.1250, 5.2500, 1.4375, 1.4375
-0.1250, 5.1875, 1.4375, 1.4375
-0.1250, 5.1250, 1.4375, 1.4375
-0.1250, 5.0625, 1.4375, 1.4375
-0.1250, 5.0000, 1.4375, 1.4375
-0.1250, 4.9375, 1.4375, 1.4375
-0.1250, 4.8750, 1.4375, 1.4375
-0.1250, 4.8125, 1.4375, 1.4375
-0.1250, 4.7500, 1.4375, 1.4375
-0.1250, 4.6875, 1.4375, 1.4375
-0.1250, 4.6250, 1.4375, 1.4375
-0.1250, 4.5625, 1.4375, 1.4375
-0.1250, 4.5000, 1.4375, 1.4375
-0.1250, 4.4375, 1.4375, 1.4375
-0.1250, 4.3750, 1.4375, 1.4375
-0.1250, 4.3125, 1.4375, 1.4375
-0.1250, 4.2500, 1.4375, 1.4375
-0.1250, 4.1875, 1.4375, 1.4375
-0.1250, 4.1250, 1.4375, 1.4375
-0.1250, 4.0625, 1.4375, 1.4375
-0.1250, 4.0000, 1.4375, 1.4375
-0.1250, 3.9375, 1.4375, 1.4375
-0.1250, 3.8750, 1.4375, 1.4375
-0.1250, 3.8125, 1.4375, 1.4375
-0.1250, 3.7500, 1.4375, 1.4375
-0.1250, 3.6875, 1.4375, 1.4375
-0.0625, 3.6250, 1.3750, 1.3750
-0.0625, 3.5625, 1.3750, 1.3750
-0.0625, 3.5000, 1.3750, 1.3750
-0.0625, 3.4375, 1.3764, 1.3764
-0.0625, 3.3750, 1.3807, 1.3807
-0.0625, 3.3125, 1.3877, 1.3877
-0.0625, 3.2500, 1.3975, 1.3975
-0.0625, 3.1875, 1.4101, 1.4101
-0.0625, 3.1250, 1.4252, 1.4252
-0.0625, 3.0625, 1.4375, 1.4375
-0.0625, 3.0000, 1.4375, 1.4375
-0.0625, 2.9375, 1.4375, 1.4375
-0.0625, 2.8750, 1.4375, 1.4375
-0.0625, 2.8125, 1.4375, 1.4375
-0.0625, 2.7500, 1.4375, 1.4375
-0.0625, 2.6875, 1.4252, 1.4252
-0.0625, 2.6250, 1.4101, 1.4101
-0.0625, 2.5625, 1.3975, 1.3975
-0.0625, 2.5000, 1.3877, 1.3877
-0.0625, 2.4375, 1.3807, 1.3807
0.0000, 2.3750, 1.3975, 1.3975
0.0000, 2.3125, 1.4101, 1.4101
0.0000, 2.2500, 1.4252, 1.4252
0.0000, 2.1875, 1.4375, 1.4375
0.0000, 2.1250, 1.4375, 1.4375
0.0000, 2.0625, 1.4252, 1.4252
0.0000, 2.0000, 1.4101, 1.4101
0.0000, 1.9375, 1.3975, 1.3975
0.0625, 1.8750, 1.3764, 1.3764
0.0625, 1.8125, 1.3807, 1.3807
0.0625, 1.7500, 1.3877, 1.3877
0.0625, 1.6875, 1.3975, 1.3975
0.0625, 1.6250, 1.4101, 1.4101
0.0625, 1.5625, 1.4252, 1.4252
0.0625, 1.5000, 1.4252, 1.4252
0.0625, 1.4375, 1.4101, 1.4101
0.1250, 1.3750, 1.3764, 1.3764
0.1250, 1.3125, 1.3807, 1.3807
0.1250, 1.2500, 1.3877, 1.3877
0.1250, 1.1875, 1.3975, 1.3975
0.1250, 1.1250, 1.4101, 1.4101
0.1250, 1.0625, 1.4252, 1.4252
0.1250, 1.0000, 1.4252, 1.4252
0.1250, 0.9375, 1.4101, 1.4101
0.1250, 0.8750, 1.3975, 1.3975
0.1250, 0.8125, 1.3877, 1.3877
0.1250, 0.7500, 1.3807, 1.3807
0.1875, 0.6875, 1.3975, 1.3975
0.1875, 0.6250, 1.4101, 1.4101
0.1875, 0.5625, 1.4252, 1.4252
0.1875, 0.5000, 1.4101, 1.4101
0.1875, 0.4375, 1.3975, 1.3975
0.1875, 0.3750, 1.3877, 1.3877
0.1875, 0.3125, 1.3807, 1.3807
0.2500, 0.2500, 1.4101, 1.4101
0.2500, 0.1875, 1.4252, 1.4252
0.2500, 0.1250, 1.4101, 1.4101
0.2500, 0.0625, 1.3975, 1.3975
0.3125, 0.0000, 1.3877, 1.3877
0.3125, -0.0625, 1.3975, 1.3975
0.3125, -0.1250, 1.4101, 1.4101
0.3125, -0.1875, 1.4252, 1.4252
0.3125, -0.2500, 1.4101, 1.4101
0.3750, -0.3125, 1.3807, 1.3807
0.3750, -0.3750, 1.3877, 1.3877
0.3750, -0.4375, 1.3975, 1.3975
0.3750, -0.5000, 1.4101, 1.4101
0.3750, -0.5625, 1.4252, 1.4252
0.4375, -0.6250, 1.3807, 1.3807
0.4375, -0.6875, 1.3877, 1.3877
0.4375, -0.7500, 1.3975, 1.3975
0.4375, -0.8125, 1.4101, 1.4101
